y_true,y_pre
0.830866813659668,0.8256944417953491
0.8266384601593018,0.8284121751785278
0.8266384601593018,0.826614499092102
0.8202959895133972,0.8266127109527588
0.8181818127632141,0.8230686187744141
0.8139534592628479,0.8213940262794495
0.8076109886169434,0.818368673324585
0.7991543412208557,0.8141303062438965
0.7906976938247681,0.8083049058914185
0.7843551635742188,0.8018654584884644
0.7758985161781311,0.7964028716087341
0.7653276920318604,0.7898060083389282
0.7547568678855896,0.7815558910369873
0.7420718669891357,0.7731449604034424
0.7293868660926819,0.7630035877227783
0.7188160419464111,0.7524344325065613
0.7019027471542358,0.7424337863922119
0.6849894523620605,0.7285956740379333
0.6701902747154236,0.7143229246139526
0.6532769799232483,0.7003968954086304
0.6342494487762451,0.6847519874572754
0.6152219772338867,0.6673606634140015
0.5919661521911621,0.6491634249687195
0.5771670341491699,0.6277211308479309
0.5560253858566284,0.6104388236999512
0.5348837375640869,0.589640200138092
0.5116279125213623,0.5678126215934753
0.4904862642288208,0.5445149540901184
0.4672304391860962,0.5215764045715332
0.4482029676437378,0.4973118007183075
0.42283299565315247,0.4750961363315582
0.4059196710586548,0.44959843158721924
0.3826638460159302,0.42844054102897644
0.36152219772338867,0.40464702248573303
0.3424947261810303,0.38207536935806274
0.31923890113830566,0.3610405921936035
0.302325576543808,0.3387303352355957
0.2832981050014496,0.31968340277671814
0.2642706036567688,0.30085107684135437
0.2452431321144104,0.28282809257507324
0.23044396936893463,0.2654818296432495
0.21141649782657623,0.25082552433013916
0.19873149693012238,0.2353520393371582
0.1839323490858078,0.22303783893585205
0.17124736309051514,0.21097031235694885
0.15644820034503937,0.20033523440361023
0.15010571479797363,0.1897214651107788
0.13319239020347595,0.18255320191383362
0.1226215660572052,0.17257654666900635
0.1226215660572052,0.16491737961769104
0.11205074191093445,0.16140887141227722
0.10993657261133194,0.15531057119369507
0.10359407961368561,0.15228161215782166
0.09725158661603928,0.14824941754341125
0.09936574846506119,0.14453977346420288
0.09513741731643677,0.14368093013763428
0.09090909361839294,0.14133894443511963
0.09936574846506119,0.13902565836906433
0.09936574846506119,0.14090263843536377
0.1014799177646637,0.14104580879211426
0.10570824891328812,0.14164021611213684
0.10993657261133194,0.14329475164413452
0.12050739675760269,0.14512112736701965
0.12684988975524902,0.14933961629867554
0.12896406650543213,0.1527809202671051
0.14587737619876862,0.15491139888763428
0.15010571479797363,0.16209179162979126
0.1627907007932663,0.1659124791622162
0.17758984863758087,0.17245882749557495
0.18816067278385162,0.18048444390296936
0.2050739973783493,0.1877109408378601
0.21987314522266388,0.19770631194114685
0.23044396936893463,0.20772987604141235
0.24947145581245422,0.2164282500743866
0.2642706036567688,0.22892701625823975
0.27695560455322266,0.24056947231292725
0.29386892914772034,0.25166717171669006
0.310782253742218,0.2651006281375885
0.3276955485343933,0.2790745496749878
0.3488371968269348,0.29378625750541687
0.3636363744735718,0.31151047348976135
0.386892169713974,0.3269270956516266
0.4038054943084717,0.3471335172653198
0.4249471426010132,0.3653097152709961
0.44186046719551086,0.38608503341674805
0.46300211548805237,0.4053517282009125
0.47991544008255005,0.4270726144313812
0.49894291162490845,0.447206050157547
0.5179703831672668,0.46839839220046997
0.5348837375640869,0.4898550510406494
0.5496828556060791,0.5099619626998901
0.5729386806488037,0.5288322567939758
0.5856236815452576,0.5519565343856812
0.604651153087616,0.5695320963859558
0.6236786246299744,0.5898868441581726
0.6321353316307068,0.6103848814964294
0.6575052738189697,0.6244564056396484
0.663847804069519,0.647139847278595
0.6871035695075989,0.6593612432479858
0.6955602765083313,0.6796907186508179
0.7124735713005066,0.6923089623451233
0.7251585721969604,0.7082785964012146
0.7378435730934143,0.7218781113624573
0.7547568678855896,0.7348009943962097
0.7589852213859558,0.7498580813407898
0.7758985161781311,0.757503092288971
0.7864693403244019,0.7711514830589294
0.7949259877204895,0.7817142009735107
0.8097251653671265,0.7904678583145142
0.8181818127632141,0.8020744323730469
0.8287526369094849,0.8106008172035217
0.8329809904098511,0.8194198608398438
0.8498942852020264,0.8249926567077637
0.8520084619522095,0.8366559743881226
0.8646934628486633,0.8408007025718689
0.8625792860984802,0.8498178124427795
0.8710359334945679,0.8510946035385132
0.8794925808906555,0.8571500778198242
0.8752642869949341,0.8630029559135437
0.8879492878913879,0.8625935316085815
0.8837209343910217,0.8702200651168823
0.8921775817871094,0.8693567514419556
0.8858351111412048,0.8742761611938477
0.8879492878913879,0.8721088767051697
0.8837209343910217,0.8736172914505005
0.8837209343910217,0.8715144395828247
0.8794925808906555,0.8715028166770935
0.8816067576408386,0.8691602945327759
0.873150110244751,0.8699086904525757
0.8668076395988464,0.8652279376983643
0.8604651093482971,0.8612062931060791
0.8541226387023926,0.8568059802055359
0.8456659913063049,0.852104902267456
0.830866813659668,0.846416711807251
0.8266384601593018,0.8368819952011108
0.8097251653671265,0.8322992324829102
0.8033826351165771,0.820879340171814
0.7843551635742188,0.8144124746322632
0.773784339427948,0.8013233542442322
0.7526426911354065,0.7919833064079285
0.7420718669891357,0.7763260006904602
0.7251585721969604,0.7657707929611206
0.706131100654602,0.7516517043113708
0.6871035695075989,0.7356825470924377
0.6680760979652405,0.7189581394195557
0.6490486264228821,0.7016028165817261
0.6279069781303406,0.6836050748825073
0.6025369763374329,0.6639336347579956
0.5813953280448914,0.640872597694397
0.562367856502533,0.6191680431365967
0.5391120314598083,0.5983993411064148
0.5116279125213623,0.5748167634010315
0.4926004111766815,0.5481735467910767
0.4693446159362793,0.5254140496253967
0.4482029676437378,0.5005184412002563
0.4270613193511963,0.4767751097679138
0.39957717061042786,0.4531002938747406
0.38054966926574707,0.4262204170227051
0.35729387402534485,0.4034685492515564
0.33615222573280334,0.37934964895248413
0.31712472438812256,0.3567964434623718
0.29175475239753723,0.335915744304657
0.27906978130340576,0.3129786550998688
0.24947145581245422,0.29642152786254883
0.23467230796813965,0.27367740869522095
0.2241014838218689,0.2573421001434326
0.19873149693012238,0.2444661259651184
0.18816067278385162,0.22681832313537598
0.16913318634033203,0.215091735124588
0.15221987664699554,0.20158439874649048
0.1437632143497467,0.1892661154270172
0.13530655205249786,0.18049728870391846
0.11627907305955887,0.17295998334884644
0.10782241076231003,0.16259309649467468
0.10570824891328812,0.15560367703437805
0.09302325546741486,0.15162962675094604
0.08879492431879044,0.14498358964920044
0.08456659317016602,0.14106637239456177
0.07822410017251968,0.1376073956489563
0.07822410017251968,0.13401973247528076
0.07399576902389526,0.13255900144577026
0.07399576902389526,0.13007387518882751
0.07610993832349777,0.12910005450248718
0.07610993832349777,0.12917882204055786
0.0824524313211441,0.12886378169059753
0.07822410017251968,0.13062575459480286
0.08668076246976852,0.1297520101070404
0.09725158661603928,0.13228029012680054
0.09725158661603928,0.1362335979938507
0.10782241076231003,0.13735058903694153
0.1226215660572052,0.14174091815948486
0.12896406650543213,0.14806172251701355
0.13953489065170288,0.1523049771785736
0.15644820034503937,0.15813487768173218
0.1649048626422882,0.16636446118354797
0.1839323490858078,0.17254513502120972
0.19450317323207855,0.18278756737709045
0.20930232107639313,0.19062981009483337
0.22832980751991272,0.20042797923088074
0.24101479351520538,0.21228554844856262
0.2621564567089081,0.22272083163261414
0.27272728085517883,0.2369745671749115
0.29598307609558105,0.24766716361045837
0.31712472438812256,0.2640271484851837
0.3298097252845764,0.2810204029083252
0.35517969727516174,0.2949683964252472
0.3636363744735718,0.31502094864845276
0.3911204934120178,0.3280869722366333
0.4016913175582886,0.35031044483184814
0.42283299565315247,0.3653804659843445
0.43974629044532776,0.38555437326431274
0.45877379179000854,0.4042392671108246
0.47780126333236694,0.42443060874938965
0.4926004111766815,0.4450714588165283
0.5116279125213623,0.46361279487609863
0.5285412073135376,0.48428183794021606
0.5454545617103577,0.5037854909896851
0.5602536797523499,0.5235059857368469
0.5771670341491699,0.5415743589401245
0.5919661521911621,0.5606715679168701
0.6067653298377991,0.578183114528656
0.6173361539840698,0.5955292582511902
0.6363636255264282,0.6096020936965942
0.6427061557769775,0.6279783844947815
0.6617336273193359,0.6391973495483398
0.6701902747154236,0.6565184593200684
0.6849894523620605,0.6683750748634338
0.6976743936538696,0.6827021241188049
0.706131100654602,0.6959561705589294
0.7188160419464111,0.7062311768531799
0.7272727489471436,0.7183664441108704
