y_true,y_pre
0.21986437,0.21815562713823838
0.20608182,0.21882342218455667
0.21198863,0.2043074231444772
0.21789543,0.21246801178705627
0.21767665,0.22033724635995253
0.21461387,0.22070238060788938
0.22292715,0.2202926116287328
0.23517829,0.2260528539633128
0.23583461,0.24848619771090832
0.22598994,0.24611659986639653
0.23670968,0.2330940998177585
0.26646248,0.2491392307626104
0.26974404,0.2763543332451913
0.2714942,0.2814060085280906
0.26996282,0.28208312133515456
0.2894334,0.28208312133515456
0.31152922,0.3020108465799278
0.33143732,0.3246774987631551
0.33362502,0.3452448293739909
0.33471888,0.34764353941887577
0.34675127,0.3463945679849298
0.36447167,0.36272948031107377
0.38109824,0.38013544413878086
0.38569242,0.3945304085879044
0.4042879,0.4005378542510736
0.43294683,0.42098947960776223
0.4532925,0.4498583315033915
0.45307374,0.46710880281158534
0.450886,0.4650537888348823
0.4664187,0.46499781045255434
0.48523298,0.4826698012324032
0.5178298,0.5028040081862862
0.5217677,0.5334344548935653
0.5287683,0.5416971974707705
0.54036313,0.539886569693708
0.54561365,0.5570367073246411
0.56289655,0.5579988301305719
0.59243053,0.5754453166441142
0.59680593,0.6010080447136076
0.5978998,0.6093870814380398
0.60643184,0.6087325578646765
0.6121199,0.6185722488632024
0.6178079,0.6193348921270041
0.6385911,0.6262160929390022
0.65412384,0.6473443386972304
0.66659373,0.6640010368319096
0.6563115,0.6717698127321226
0.68650186,0.6632243789253285
0.69087726,0.6929649225837249
0.69262743,0.7003090600203152
0.6904397,0.7017621680851732
0.70159703,0.6989856659375577
0.71756727,0.706896064392589
0.7217239,0.7222008281312492
0.72369283,0.7265884087037771
0.7160359,0.7300784288542481
0.71625465,0.7183321935438938
0.72063005,0.7169893711918041
0.7180048,0.720904221772263
0.73266244,0.7164618500696041
0.7440385,0.7296752780024063
0.7337563,0.7423098135975482
0.7234741,0.7284788527655884
0.7201925,0.719500962154701
0.7147232,0.7149792498632556
0.7138482,0.7076967066839609
0.7210676,0.7076967066839609
0.7223802,0.7134034970589586
0.71100414,0.7169924885290954
0.69722164,0.7047982438293555
0.7024721,0.6907308874984988
0.68387663,0.6929168777410237
0.68212646,0.673025513664043
0.68190765,0.6720998633727713
0.68081385,0.6698396183791988
0.6462481,0.6698396183791988
0.6506235,0.6352418839258451
0.6479983,0.6389407087086778
0.6285277,0.6347825211369591
0.618683,0.6146439469296634
0.6121199,0.6021929601208191
0.6094946,0.5962042492031506
0.5954933,0.5944224788653374
0.5777729,0.5835998374331686
0.5611464,0.5662307436092436
0.55764604,0.5457154672043004
0.55152047,0.5390741716746686
0.5346751,0.5397297122374692
0.5257055,0.5194387990278952
0.5156421,0.5113399153274873
0.5044848,0.5025533739667356
0.48435792,0.49227519670569336
0.47123167,0.4751868513682118
0.45832422,0.4582983964527041
0.44935462,0.44449210347227514
0.43491578,0.4364478276673251
0.43513453,0.4230391102230635
0.41741413,0.4228561469062911
0.40078756,0.4078205714851634
0.40013126,0.38741150509007716
0.3922555,0.3865044187984776
0.3723474,0.38372214672567506
0.35484576,0.36664256831620173
0.3530956,0.3446287434493684
0.34106323,0.3429321486153762
0.33712536,0.33173608182297126
0.32509297,0.3274771180849788
0.30671626,0.3172800724629086
0.30168453,0.2974719357159298
0.287902,0.29346952953909117
0.28768322,0.27938963196475813
0.28046378,0.27794538431378646
0.27849486,0.27006790800164626
0.26493108,0.27006790800164626
0.26011813,0.2624791022595957
0.24874207,0.25485361540264234
0.24327281,0.2441188225307034
0.24152264,0.2382468896070298
0.22861518,0.2364874706507365
0.21702035,0.226066211296943
0.21111354,0.21087516420879043
0.20761321,0.20673060989384476
0.2113323,0.2000861831961988
0.21330124,0.20756724849107064
0.20936337,0.21189782601384827
0.19601838,0.21028509289240815
0.19667469,0.1969748482858836
0.19886239,0.19778002305485154
0.20017502,0.20072613156305352
0.20564428,0.2039116634557322
0.20651937,0.20891202639103806
0.20214395,0.2090132289624231
0.20651937,0.2079412672526812
0.21264493,0.2088020575494646
0.2181142,0.21668148413472435
0.2203019,0.2260252423009935
0.23627216,0.22967378069819896
0.24611682,0.25045096763326735
0.24589805,0.2547166790263173
0.25508642,0.25556141795175236
0.2603369,0.2677485975986095
0.28177643,0.27113740412610354
0.29555896,0.2958032140011405
0.30890396,0.3108768072365034
0.31065413,0.32340627627847296
0.31656092,0.32718941631612125
0.3351564,0.3308150616116176
0.36447167,0.3456884336196098
0.3789105,0.3806851684384964
0.37716037,0.3945059177770085
0.38831764,0.39379892411809014
0.4014439,0.4015880491827294
0.4331656,0.41668114604274964
0.43950996,0.45036677364316413
0.46029314,0.4557548029814299
0.47757602,0.4752441345925759
0.49092102,0.49484551340842636
0.4948589,0.5085727142647593
0.5051411,0.5114146313378471
0.52789325,0.5191924137520244
0.5534894,0.5401508670421554
0.5683658,0.5690179191789212
0.5690221,0.5832963754510833
0.5865237,0.5803197909755076
0.6132137,0.6002631140214088
0.6226209,0.6286966928808282
0.6221833,0.6349476277242627
0.634872,0.6334197939399994
0.6484358,0.6467705787241532
0.6609057,0.6593942338873989
0.672063,0.668615732703757
0.6867206,0.6812282122870448
0.6974404,0.6955925685857774
0.6994093,0.7092093254552222
0.7077226,0.7063216960088705
0.7158171,0.7167673366675172
0.73200613,0.7219025566748859
0.7374754,0.7368476148151184
0.7394443,0.7448473111511786
0.7481952,0.7434770067123532
0.76941586,0.7519022706275335
0.7691971,0.7715009603626024
0.7632903,0.771749525576434
0.76372784,0.7660721562657162
0.76744694,0.7664002863594531
0.771166,0.7708431941743927
0.7685408,0.7700731458184411
0.771166,0.7681639772226406
0.77204114,0.7699551129501542
0.77138484,0.7695267681443337
0.77466637,0.7649606589819116
0.76307154,0.7649606589819116
0.7475388,0.7580730128836625
0.7534456,0.7416490033993736
0.76132137,0.7456813992040444
0.76132137,0.7543378758337067
0.7411945,0.7552723966589816
0.7366003,0.7349154077249209
0.73463136,0.730950253326352
0.7083789,0.7265758892173273
0.7077226,0.6981097723259115
0.7195362,0.6961769512574095
