y_true,y_pre
0.8308668,0.8277646538122622
0.82663846,0.8306117199612557
0.82663846,0.8275662275981198
0.820296,0.8271531824584263
0.8181818,0.821272922643737
0.81395346,0.8199015607986312
0.807611,0.8157229618460183
0.79915434,0.810415425749032
0.7906977,0.802861789609197
0.78435516,0.795019094314507
0.7758985,0.7887469513611746
0.7653277,0.7810495234401851
0.75475687,0.7711428132132356
0.74207187,0.7616835056703765
0.72938687,0.7498083550533841
0.71881604,0.7374825874061213
0.70190275,0.7266367246638885
0.68498945,0.7105783126418651
0.6701903,0.6943111597785554
0.653277,0.6794167639644046
0.63424945,0.6622960637503679
0.615222,0.6433280500686246
0.59196615,0.6238410785640349
0.57716703,0.6003316477737319
0.5560254,0.5839780997596216
0.53488374,0.5625561373183496
0.5116279,0.5403221888205344
0.49048626,0.516587654607914
0.46723044,0.494270681951468
0.44820297,0.4702849490925777
0.422833,0.4497929164066372
0.40591967,0.42421799889330525
0.38266385,0.40578341573384163
0.3615222,0.3823772337439711
0.34249473,0.3608414491488365
0.3192389,0.3413474218576461
0.30232558,0.318706849526767
0.2832981,0.3012028960784066
0.2642706,0.2826967269025617
0.24524313,0.2643926873931192
0.23044397,0.24655455154588632
0.2114165,0.23219842206693606
0.1987315,0.2150397848339191
0.18393235,0.20286742161033072
0.17124736,0.18955959745649476
0.1564482,0.17803913490626375
0.15010571,0.16539572560466026
0.13319239,0.15894864910383782
0.122621566,0.14538732591590653
0.122621566,0.13621452910867243
0.11205074,0.1348369378612413
0.10993657,0.12649118263540823
0.10359408,0.1241459706909945
0.09725159,0.1191321025593879
0.09936575,0.11448809876393765
0.09513742,0.11523617285076654
0.09090909,0.11214991725131176
0.09936575,0.109096633053281
0.09936575,0.11459183415103426
0.10147992,0.11498405958324158
0.10570825,0.11662773101976293
0.10993657,0.12018389127497014
0.1205074,0.12336658292928372
0.12684989,0.131352019382879
0.12896407,0.13687802536015822
0.14587738,0.1395759973980347
0.15010571,0.1524346802291296
0.1627907,0.15701195291740605
0.17758985,0.16744234826468413
0.18816067,0.17987383131948795
0.205074,0.18945113866058672
0.21987315,0.20418240960154793
0.23044397,0.217860794332679
0.24947146,0.2281520462545712
0.2642706,0.2450685458265148
0.2769556,0.25907198672084514
0.29386893,0.2714646559881675
0.31078225,0.2875283986879964
0.32769555,0.3037576914699819
0.3488372,0.32030774243848587
0.36363637,0.3407158980391045
0.38689217,0.3559798662072037
0.4038055,0.3788124971155051
0.42494714,0.39651800342150445
0.44186047,0.4178441653192706
0.46300212,0.43575905270465837
0.47991544,0.4570704953477487
0.4989429,0.47516865960807997
0.5179704,0.49480043273965335
0.53488374,0.514573143157703
0.54968286,0.532219131317949
0.5729387,0.5483206983348187
0.5856237,0.5711049671669194
0.60465115,0.5854042929211096
0.6236786,0.6046513261387814
0.63213533,0.6239216636911976
0.6575053,0.6344200494468452
0.6638478,0.6584138354668714
0.68710357,0.666879401938942
0.6955603,0.6887317155363012
0.7124736,0.6988237182108349
0.7251586,0.7148383168862961
0.7378436,0.7276542916061094
0.75475687,0.7404260618020697
0.7589852,0.7564538190682597
0.7758985,0.7618987092438919
0.78646934,0.7771991069146639
0.794926,0.787587735967189
0.80972517,0.7960700348014146
0.8181818,0.8093103976943384
0.82875264,0.8180217646555377
0.832981,0.8276420569890821
0.8498943,0.832293863452245
0.85200846,0.8465761136453982
0.86469346,0.8499421056723924
0.8625793,0.8606838516920097
0.87103593,0.8603260698648908
0.8794926,0.8672052227269179
0.8752643,0.8744174937484307
0.8879493,0.8722776307055098
0.88372093,0.8818489819416123
0.8921776,0.8793862690183345
0.8858351,0.8860135748707483
0.8879493,0.8819231867943618
0.88372093,0.8832801448438972
0.88372093,0.8799941541177561
0.8794926,0.8795403739727795
0.88160676,0.8763471120098552
0.8731501,0.8773997084468577
0.86680764,0.8708350909016254
0.8604651,0.8650256321400254
0.85412264,0.8594965510247241
0.845666,0.853692687324573
0.8308668,0.8465660241996896
0.82663846,0.833794964550994
0.80972517,0.828816769047823
0.80338264,0.8138294380255628
0.78435516,0.8069980907457291
0.77378434,0.7902673883302102
0.7526427,0.7798761085229983
0.74207187,0.760213822321433
0.7251586,0.7493034524138668
0.7061311,0.7327100395540935
0.68710357,0.7143496257015383
0.6680761,0.6956543056595949
0.6490486,0.6766669564358251
0.627907,0.6573455065393554
0.602537,0.6359019283404147
0.5813953,0.6106248757357208
0.56236786,0.5886190563042544
0.53911203,0.5681191406278907
0.5116279,0.5442349387652112
0.4926004,0.5163021555893069
0.46934462,0.4956573558658589
0.44820297,0.4713252028255518
0.42706132,0.4492353968673768
0.39957717,0.4271034085371137
0.38054967,0.3999744824386062
0.35729387,0.3796087630102946
0.33615223,0.3561954345815169
0.31712472,0.33488302515083684
0.29175475,0.31564405712600413
0.27906978,0.291575864851829
0.24947146,0.2777692053468985
0.23467231,0.2512991179916625
0.22410148,0.23594525779896158
0.1987315,0.22517135362522583
0.18816067,0.20365464708584294
0.16913319,0.19257321650289644
0.15221988,0.17657423066684333
0.14376321,0.16162117152133731
0.13530655,0.15366359814850594
0.11627907,0.14557389887555602
0.10782241,0.13111491152627605
0.10570825,0.12334527827873984
0.093023255,0.12068765291214942
0.088794924,0.11087049538392228
0.08456659,0.10717911967956131
0.0782241,0.10280192644068122
0.0782241,0.09839713213165473
0.07399577,0.0977942874120676
0.07399577,0.09502525321250972
0.07610994,0.09475182088203313
0.07610994,0.09587605744306248
0.08245243,0.09601486053155357
0.0782241,0.10016888051107577
0.08668076,0.09793871241578815
0.09725159,0.10426535521127162
0.09725159,0.11223947088093202
0.10782241,0.11319648575645513
0.122621566,0.12122009313558241
0.12896407,0.13277481976007316
0.13953489,0.13885676322965418
0.1564482,0.14755645202932194
0.16490486,0.1614359629753896
0.18393235,0.1695823726033649
0.19450317,0.18523051905902424
0.20930232,0.19537463923836254
0.22832981,0.20863233358471248
0.2410148,0.22554107575186289
0.26215646,0.23790722426428118
0.27272728,0.2569997198400897
0.29598308,0.26791044339185804
0.31712472,0.2891657781945954
0.32980973,0.309579243179012
0.3551797,0.3231274345109043
0.36363637,0.34718250033041065
0.3911205,0.35725835407585876
0.40169132,0.38338151691392736
0.422833,0.3956383272706755
0.4397463,0.4165627626954306
0.4587738,0.43388301596700196
0.47780126,0.45355947128524204
0.4926004,0.47301992287998057
0.5116279,0.4891498895310163
0.5285412,0.508411233580545
0.54545456,0.5260516242606651
0.5602537,0.5436784096648066
0.57716703,0.5595314245475993
0.59196615,0.5770613014757316
0.60676533,0.5923198549764218
0.61733615,0.6079851794220728
0.6363636,0.6193359980591449
0.64270616,0.6378316092683576
0.6617336,0.6455477845704807
0.6701903,0.6636580481798053
0.68498945,0.6735230997053824
0.6976744,0.6879050640455403
0.7061311,0.7005927890702913
0.71881604,0.7096495747787496
0.72727275,0.7219544577096288
0.7378436,0.7306523047399502
0.7505285,0.7410569353693995
0.7589852,0.7529957259712377
0.77378434,0.7615332172121072
0.7758985,0.7753648034253122
0.7885835,0.7786223642903519
0.7906977,0.7900689889960103
0.79915434,0.7931890099194078
0.79915434,0.800711019736599
0.8054968,0.8017075455450929
0.80972517,0.8073306015652731
0.81395346,0.8110297271162492
0.81395346,0.8150752754171908
0.820296,0.8155257085219797
0.81395346,0.8208963290572752
0.8181818,0.8163144905903718
0.80972517,0.8197397323223766
0.80972517,0.8126380838826829
0.8054968,0.8120615132110881
0.8054968,0.8085219404343105
0.79704016,0.8081073758956326
0.7906977,0.8003476043030212
0.78646934,0.7947741518883347
0.7758985,0.7903584102537327
0.76955605,0.7810957764379158
0.75687104,0.774518005275601
0.7484144,0.7631555902999263
0.7378436,0.7548364225511683
0.73150104,0.7442876923875547
0.7124736,0.7373282868387336
0.70190275,0.7201180255638749
0.6828753,0.7089190079132451
0.6680761,0.6910374419626857
0.6511628,0.6759296778961057
0.63002115,0.6589153660992664
0.615222,0.6378118661981186
0.5961945,0.6218681951157257
0.5813953,0.6025471939466901
0.5560254,0.5869246060011525
0.53488374,0.5619026592048768
0.51585627,0.5395897686918806
0.49048626,0.5191394927713098
0.47145876,0.49362021701554193
0.45454547,0.4732191136442734
0.42706132,0.4550930662273165
0.410148,0.4276486717252815
0.38689217,0.40938038155150064
